country,location_name,dominant_D_1990,dominant_label_1990,clean_domain_archetype_weight_D1_1990,clean_domain_archetype_weight_D2_1990,clean_domain_archetype_weight_D3_1990,clean_domain_archetype_weight_D4_1990,clean_domain_archetype_weight_D5_1990,clean_domain_archetype_weight_D6_1990,dominant_D_2000,dominant_label_2000,clean_domain_archetype_weight_D1_2000,clean_domain_archetype_weight_D2_2000,clean_domain_archetype_weight_D3_2000,clean_domain_archetype_weight_D4_2000,clean_domain_archetype_weight_D5_2000,clean_domain_archetype_weight_D6_2000,dominant_D_2010,dominant_label_2010,clean_domain_archetype_weight_D1_2010,clean_domain_archetype_weight_D2_2010,clean_domain_archetype_weight_D3_2010,clean_domain_archetype_weight_D4_2010,clean_domain_archetype_weight_D5_2010,clean_domain_archetype_weight_D6_2010,dominant_D_2023,dominant_label_2023,clean_domain_archetype_weight_D1_2023,clean_domain_archetype_weight_D2_2023,clean_domain_archetype_weight_D3_2023,clean_domain_archetype_weight_D4_2023,clean_domain_archetype_weight_D5_2023,clean_domain_archetype_weight_D6_2023,clean_domain_archetype_weight_D1_delta_2023_1990,clean_domain_archetype_weight_D2_delta_2023_1990,clean_domain_archetype_weight_D3_delta_2023_1990,clean_domain_archetype_weight_D4_delta_2023_1990,clean_domain_archetype_weight_D5_delta_2023_1990,clean_domain_archetype_weight_D6_delta_2023_1990,trajectory_raw,lri_incidence_rate_u5_1990,lri_incidence_rate_age70p_1990,lri_incidence_rate_all_age_1990,lri_incidence_rate_5_69_1990,lri_incidence_rate_u5_2023,lri_incidence_rate_age70p_2023,lri_incidence_rate_all_age_2023,lri_incidence_rate_5_69_2023,u5_percent_decline,age70p_percent_decline,all_age_percent_decline,5_69_percent_decline,clean_domain_trajectory_cluster
USA,United States of America,D4,Hot-dry PM2.5 domain,0.0,0.0,0.0,0.38876540494035694,0.2389858368168396,0.3722487582428034,D6,High-SDI low-exposure domain,0.0054721520953923495,0.023765722853903274,0.0,0.39495558619224547,0.15595515778101318,0.4198513810774457,D6,High-SDI low-exposure domain,0.0,0.010489395442922801,0.0,0.33363719607095305,0.1981443017043333,0.45772910678179074,D6,High-SDI low-exposure domain,0.0,0.0,0.0,0.2830680688514496,0.26401596863048826,0.4529159625180622,0.0,0.0,0.0,-0.10569733608890736,0.02503013181364866,0.08066720427525881,4,1416.36636126901,9415.71629617853,1615.30587784434,822.8704412508107,946.79547072534,5267.14198520371,1256.36652679948,703.960281177298,33.15320833537394,44.0601031347829,22.22113817377253,14.450653968413585,6
ATG,Antigua and Barbuda,D5,Warm-humid climate domain,0.0660040119037197,0.16634548490418016,0.0,0.0,0.5625343843257998,0.20511611886630043,D5,Warm-humid climate domain,0.0,0.16296293630402228,0.0,0.016460812896695452,0.5980138743868927,0.22256237641238957,D5,Warm-humid climate domain,0.0,0.06869479702453854,0.0,0.011293936176895301,0.7347380430664102,0.18527322373215602,D5,Warm-humid climate domain,0.0,0.04459212328868492,0.0,0.04437400534212827,0.6851575183740357,0.22587635299515102,-0.0660040119037197,-0.12175336161549524,0.0,0.04437400534212827,0.12262313404823588,0.020760234128850585,3,6626.099743463661,20954.44385666185,3452.6269653976697,1436.8460858343085,4015.9661438137,11683.50070989583,2252.14369678137,1275.09047033698,39.39170402957994,44.24332714427348,34.7701411315957,11.257685641632571,2
BHS,Bahamas,D5,Warm-humid climate domain,0.0,0.08139196746195095,0.0,0.051249649413155234,0.6259291307391124,0.24142925238578136,D5,Warm-humid climate domain,0.0,0.03553031920795978,0.0,0.13108726997773262,0.5761038362523705,0.2572785745619371,D5,Warm-humid climate domain,0.0,0.035455387755862364,0.0,0.031224145784601202,0.6225131290392344,0.310807337420302,D5,Warm-humid climate domain,0.0,0.0,0.0,0.017807968322682038,0.7050134561290601,0.2771785755482579,0.0,-0.08139196746195095,0.0,-0.0334416810904732,0.0790843253899477,0.03574932316247656,3,7132.786461034791,20285.28281359058,3002.08124074989,1648.212483803418,3296.48391560486,11777.1503467144,1898.39484207474,1361.5075893910482,53.78406554559013,41.94239018041181,36.7640416819453,17.394898851316132,2
BRB,Barbados,D5,Warm-humid climate domain,0.07130190959194445,0.1485875860971425,0.0,0.0,0.6023444321518019,0.17776607215911114,D5,Warm-humid climate domain,0.0,0.16437442983091943,0.0,0.0,0.6482452879285207,0.18738028224055994,D5,Warm-humid climate domain,0.0,0.11288546819732455,0.0,0.026454193621021443,0.6970654965798526,0.16359484160180143,D5,Warm-humid climate domain,0.0,0.1085498148536388,0.0,0.051320078625162927,0.6386401915165532,0.20148991500464514,-0.07130190959194445,-0.0400377712435037,0.0,0.051320078625162927,0.03629575936475127,0.023723842845534,3,7257.023210785191,20054.06366796101,3991.35142034997,1994.040949972638,4115.96855926126,15009.7598863359,3311.08664042616,1775.2107000588408,43.28296272851629,25.153524318784555,17.04346994993898,10.974210430171954,2
BLZ,Belize,D1,Low-SDI household-energy domain,0.6628852057854613,0.0,0.0,0.08462942668564877,0.2452720670894076,0.007213300439482439,D1,Low-SDI household-energy domain,0.5199791795182797,0.0,0.0,0.13969596772736928,0.2902275995753058,0.0500972531790452,D5,Warm-humid climate domain,0.2911387296471415,0.1308054358389455,0.0,0.012408264083021703,0.4927867469173794,0.07286082351351175,D5,Warm-humid climate domain,0.38977618684589754,0.0,0.0,0.16821026363925246,0.40861933337383316,0.033394216141016904,-0.27310901893956374,0.0,0.0,0.08358083695360369,0.16334726628442556,0.026180915701534465,3,9815.65237350722,23019.57928215292,3701.02549973844,635.8271459064374,3556.97627194726,15718.94136774096,2067.15714961085,615.8200409363791,63.762202076882225,31.714905928242338,44.14636835771759,3.1466264217983526,2
CUB,Cuba,D1,Low-SDI household-energy domain,0.34020199950385865,0.15696336468852615,0.0,0.07899812928194755,0.25983436287428463,0.16400214365138296,D1,Low-SDI household-energy domain,0.3834380791203101,0.13768834963882792,0.0,0.1637583904125122,0.12893300055047283,0.186182180277877,D5,Warm-humid climate domain,0.27226796246022755,0.14831053572216202,0.0,0.07471985793519585,0.3053688335597563,0.1993328103226583,D5,Warm-humid climate domain,0.11423856303366527,0.19995727578052766,0.0,0.033032834314954435,0.4702979770993724,0.18247334977148014,-0.2259634364701934,0.04299391109200151,0.0,-0.045965294966993114,0.21046361422508775,0.018471206120097172,3,7294.568402089931,20614.05408748884,3546.14245965111,1980.851206046568,4042.7294374621697,20111.16310238631,4106.41350230387,2082.074501266871,44.578908379227656,2.439554019642102,-15.799451066268846,-5.110090798910978,2
DMA,Dominica,D1,Low-SDI household-energy domain,0.5278822770311293,0.0,0.0,0.1248670899951081,0.2029915474795182,0.14425908549424446,D1,Low-SDI household-energy domain,0.377930519441528,0.0,0.0,0.1799491676738215,0.26840818191381377,0.17371213097083668,D5,Warm-humid climate domain,0.2944526978132123,0.0,0.0,0.14931639960313067,0.40163832929975146,0.15459257328390552,D5,Warm-humid climate domain,0.21955110522484342,0.0,0.0,0.17062328608273203,0.418250615146447,0.19157499354597757,-0.3083311718062859,0.0,0.0,0.045756196087623935,0.21525906766692882,0.04731590805173311,3,6168.24480231339,19709.534552747347,3512.4450823536104,1560.9598756577177,4088.28180227458,14636.239478196949,2797.37388688682,1370.3853592563305,33.72050018602899,25.740308889451796,20.358217102362133,12.208803017507913,2
DOM,Dominican Republic,D1,Low-SDI household-energy domain,0.4172353566269715,0.2045712076211274,0.0,0.0,0.23113283908990867,0.14706059666199242,D5,Warm-humid climate domain,0.23488070252420465,0.28044976950506595,0.0,0.004720926094425698,0.31255393843165113,0.16739466344465254,D5,Warm-humid climate domain,0.18783474767730374,0.19171227839731325,0.0,0.0,0.47981322917836483,0.14063974474701807,D5,Warm-humid climate domain,0.0,0.19847022169506637,0.0,0.01544200717967981,0.6457654966131376,0.14032227451211612,-0.4172353566269715,-0.006100985926061037,0.0,0.01544200717967981,0.414632657523229,-0.006738322149876297,3,12459.6760776179,19915.967380862683,3792.60965176696,1207.410251953199,3657.28131256664,14733.157138838198,2313.6028461315,1050.5383832522723,70.6470594437327,26.023391899128455,38.99707434817072,12.992424774194081,2
GRD,Grenada,D1,Low-SDI household-energy domain,0.516455095155561,0.09057157704320681,0.0,0.0,0.25260134232687953,0.14037198547435265,D1,Low-SDI household-energy domain,0.4320949570790597,0.024850098653477776,0.0,0.07282296288377163,0.3245661343289705,0.14566584705472035,D5,Warm-humid climate domain,0.31107206198247667,0.026060674260044776,0.0,0.07862989156635318,0.45179551909507226,0.13244185309605308,D5,Warm-humid climate domain,0.07946403664018493,0.13464235963733984,0.0,0.0,0.602221038927989,0.18367256479448624,-0.43699105851537606,0.04407078259413302,0.0,0.0,0.3496196966011094,0.04330057932013359,3,8484.97173277989,27261.08481548862,4350.71352744867,2340.386385580642,4080.3739996452896,17066.99136024635,3076.69110603044,1570.9958532818216,51.91057639141413,37.394305928172045,29.28306847555963,32.87450897164304,2
GUY,Guyana,D1,Low-SDI household-energy domain,0.6840245748701312,0.0,0.008433782785773506,0.0928342222711412,0.21470742007295404,0.0,D1,Low-SDI household-energy domain,0.565752350192874,0.0,0.02771665548709291,0.10429405419253145,0.30223694012750163,0.0,D1,Low-SDI household-energy domain,0.4643189637378818,0.0,0.0031231493697257435,0.06094457644836964,0.4513484761003101,0.020264834343712887,D5,Warm-humid climate domain,0.0,0.08917990171929634,0.0,0.0,0.8666909931293711,0.044129105151332504,-0.6840245748701312,0.08917990171929634,-0.008433782785773506,-0.0928342222711412,0.6519835730564171,0.044129105151332504,3,7570.59174213553,22583.94111254143,3120.54495320788,1963.003856957431,3417.2319928416696,11249.799047146971,1868.80450466354,1278.2898957492407,54.861758377189574,50.18673228429703,40.11287987559888,34.88092796055259,2
HTI,Haiti,D1,Low-SDI household-energy domain,0.5576295421175921,0.24784422169920534,0.0,0.0,0.057150660415891355,0.13737557576731124,D1,Low-SDI household-energy domain,0.4695802009129992,0.2974040324091265,0.0,0.013127670307295362,0.062300978010557534,0.15758711836002143,D1,Low-SDI household-energy domain,0.6419660693017807,0.0919785162548622,0.0,0.13548672341506193,0.021148936844088563,0.10941975418420664,D1,Low-SDI household-energy domain,0.5367614069727261,0.15230821383293056,0.0,0.1393312410268165,0.052124297441285224,0.11947484072624154,-0.020868135144865962,-0.09553600786627478,0.0,0.1393312410268165,-0.005026362974606131,-0.017900735041069704,0,22067.90805869428,26781.22898550701,6291.6666389416605,3270.1750475937533,8949.67630920838,16248.255659449733,2659.40624074666,2611.114591067613,59.44483597899348,39.32968622073813,57.73129135153915,20.153675168278447,1
JAM,Jamaica,D1,Low-SDI household-energy domain,0.5001938482691121,0.010338284274314411,0.0,0.23562214084992522,0.15083858056175942,0.10300714604488889,D1,Low-SDI household-energy domain,0.40352508494611955,0.012962536268852982,0.0,0.293243498228313,0.1570505770592576,0.1332183034974567,D1,Low-SDI household-energy domain,0.3734786137236186,0.0,0.0,0.2708557036629384,0.2613287212324593,0.09433696138098371,D4,Hot-dry PM2.5 domain,0.31582513318551825,0.0,0.0,0.34447396094393223,0.2489959300515558,0.09070497581899374,-0.18436871508359381,-0.010338284274314411,0.0,0.10885182009400701,0.09815734948979637,-0.012302170225895151,0,7377.63090330325,17592.90634436131,3109.1567566187,1520.8578144885098,3366.7726204638,11406.94607400419,2007.4664688814096,1141.4413127303417,54.36512527407184,35.16167339991426,35.43373248685638,24.94753277680809,1
LCA,Saint Lucia,D1,Low-SDI household-energy domain,0.3740575653602882,0.13510942367932843,0.0,0.0,0.32863655785942636,0.16219645310095707,D5,Warm-humid climate domain,0.2519706710371146,0.12064265565383753,0.0,0.01672600224987623,0.43940253061379286,0.17125814044537865,D5,Warm-humid climate domain,0.25362855836953024,0.028428549107753893,0.0,0.0870455818232315,0.4884307975257912,0.14246651317369308,D5,Warm-humid climate domain,0.08550179266868546,0.1203939893489598,0.0,0.01725275468968152,0.5848389904470978,0.19201247284557557,-0.28855577269160276,-0.014715434330368635,0.0,0.01725275468968152,0.2562024325876714,0.029816019744618505,3,6582.82557262897,21598.67091995986,3209.31110999145,1302.2693884764174,3839.26014954546,14556.9528959543,2752.66716721191,1347.51337611723,41.67762601049472,32.602552490848566,14.22872158943657,-3.4742418151858496,2
VCT,Saint Vincent and the Grenadines,D1,Low-SDI household-energy domain,0.4499207412889405,0.13316604493970666,0.0,0.0,0.2610902460169748,0.15582296775437812,D1,Low-SDI household-energy domain,0.3526451787999239,0.124032430955108,0.0,0.012931009122557255,0.3510994679316086,0.15929191319080224,D5,Warm-humid climate domain,0.28215050769622047,0.08922685116842168,0.0,0.015797103327512513,0.47632209828604305,0.13650343952180227,D5,Warm-humid climate domain,0.11548000335480249,0.13198891974116506,0.0,0.0,0.5646860826101411,0.18784499429389134,-0.334440737934138,-0.001177125198541601,0.0,0.0,0.3035958365931663,0.03202202653951322,3,6513.30839410201,20445.58586246651,3053.96701157607,1713.3984556030532,3375.1845580933,13542.34028686648,2520.6257955215,1569.041925668064,48.180181961756524,33.76399004673588,17.463882682194622,8.42515816813789,2
SUR,Suriname,D1,Low-SDI household-energy domain,0.483830862382115,0.0,0.0,0.17435685245770297,0.3418122851601821,0.0,D1,Low-SDI household-energy domain,0.4589994933282111,0.0,0.0,0.18557597831600783,0.35542452835578114,0.0,D5,Warm-humid climate domain,0.2797757454158209,0.05226138766264056,0.0,0.03742843946366978,0.6233226775091476,0.0072117499487211285,D5,Warm-humid climate domain,0.2748845415687144,0.010247691464354801,0.0,0.06970263541169318,0.6306408876800743,0.014524243875163297,-0.2089463208134006,0.010247691464354801,0.0,-0.10465421704600979,0.28882860251989223,0.014524243875163297,3,7159.77595025431,18610.60513046601,2810.5570526450097,1329.9453940878825,3752.37003932975,13388.489782624927,2235.56363527292,1128.2933748861872,47.59095723943054,28.05989010691734,20.45834354548913,15.162428480004964,2
TTO,Trinidad and Tobago,D5,Warm-humid climate domain,0.16167770171286333,0.12486790871333071,0.0,0.0,0.5798588901763791,0.1335954993974268,D5,Warm-humid climate domain,0.2045421739395434,0.01645938374334215,0.0,0.07990226086590232,0.5770838359398526,0.12201234551135955,D5,Warm-humid climate domain,0.0,0.03384691882023623,0.0,0.09407032935152468,0.7849630918269105,0.08711966000132874,D5,Warm-humid climate domain,0.0,0.00021229228625903904,0.0,0.12687276768266492,0.7444727201741506,0.1284422198569254,-0.16167770171286333,-0.12465561642707168,0.0,0.12687276768266492,0.1646138299977714,-0.005153279540501404,3,6336.76169090487,16103.77158855324,2735.2417964933097,1587.710387859129,2710.74307016567,8353.169078835079,1792.91907698663,1027.2732307137,57.22195022646363,48.12911352535195,34.45116701253891,35.29844998376078,2
BOL,Bolivia (Plurinational State of),D3,Cold-dry PM2.5 domain,0.30854029390076987,0.16306223501582928,0.3235328825235242,0.20486458855987671,0.0,0.0,D3,Cold-dry PM2.5 domain,0.32540694227328465,0.0833361511268036,0.3311745405021379,0.260082366097774,0.0,0.0,D1,Low-SDI household-energy domain,0.3820625689387121,0.0027916175239760194,0.2925489688888454,0.29939877486022626,0.0,0.023198069788240294,D4,Hot-dry PM2.5 domain,0.31187613834398736,0.017254945805775062,0.07920942638417285,0.41105988792810516,0.0,0.18059960153795956,0.003335844443217495,-0.14580728921005423,-0.24432345613935136,0.20619529936822845,0.0,0.18059960153795956,5,25923.39735844196,30665.557241700742,7293.862810981799,2516.8441109094374,7440.207928602401,18251.79460117057,3002.0102546437,1881.2303648484376,71.2992559357599,40.48112526600117,58.84196985273965,25.254394712246476,4
ECU,Ecuador,D1,Low-SDI household-energy domain,0.4520583580798437,0.0,0.1561076470987558,0.20680029195942323,0.18503370286197715,0.0,D1,Low-SDI household-energy domain,0.4273628765471299,0.0,0.17556792622508863,0.09927392324252098,0.2977952739852606,0.0,D5,Warm-humid climate domain,0.3458701360542309,0.0,0.1792923850482031,0.0,0.474837478897566,0.0,D5,Warm-humid climate domain,0.25527430147496566,0.0,0.12220898521063396,0.0,0.602449146614109,0.02006756670029154,-0.19678405660487802,0.0,-0.03389866188812184,-0.20680029195942323,0.4174154437521318,0.02006756670029154,3,15663.739915961967,28102.277835181176,4788.0117326453,1903.0884990428835,5266.9638147982,16674.96109342802,2774.49398458685,1534.4379140251065,66.374800379372,40.66331138270694,42.05331691921344,19.371174025967882,2
PER,Peru,D1,Low-SDI household-energy domain,0.33717480330042493,0.03718671823036106,0.2911253433911659,0.33451313507804825,0.0,0.0,D4,Hot-dry PM2.5 domain,0.35169490617973365,0.0,0.29555124627167867,0.3527538475485877,0.0,0.0,D4,Hot-dry PM2.5 domain,0.29326033298254,0.0,0.15675694325901546,0.36790992980432075,0.056899132706770016,0.12517366124735377,D4,Hot-dry PM2.5 domain,0.08581381641339404,0.0432808557730007,0.19114293180119066,0.29315638301537184,0.2891262510579886,0.097479761939054,-0.2513609868870309,0.006094137542639641,-0.09998241158997526,-0.041356752062676416,0.2891262510579886,0.097479761939054,5,23809.31817316058,38388.87483236968,7075.16772781302,2912.961446021178,5509.25704553358,24281.07406898178,3861.83921536341,2494.061931628051,76.86092056284092,36.749711537500275,45.41699414160561,14.380537544199324,4
COL,Colombia,D1,Low-SDI household-energy domain,0.5137106375638856,0.0,0.10928940652234019,0.05017107318309685,0.32682888273067734,0.0,D1,Low-SDI household-energy domain,0.43661322923647927,0.0,0.1161793820134948,0.014110693104924972,0.4330966956451011,0.0,D5,Warm-humid climate domain,0.3712561429209193,0.0,0.07137879287362442,0.0,0.5573650642054562,0.0,D5,Warm-humid climate domain,0.17846080938179562,0.0,0.1301022997782639,0.0,0.67329508727144,0.018141803568500477,-0.3352498281820899,0.0,0.020812893255923712,-0.05017107318309685,0.3464662045407627,0.018141803568500477,3,10573.75111749256,15747.93302008048,2830.15299775636,1087.3236063962454,3153.35319463688,9388.65335545465,1694.87995623924,1000.2241603897766,70.17753529851703,40.381678386090385,40.11348652942516,8.010443762473397,2
CRI,Costa Rica,D1,Low-SDI household-energy domain,0.5012784635367561,0.0,0.07649589059327143,0.0,0.41766848991302835,0.004557155956944134,D5,Warm-humid climate domain,0.40009088291689726,0.0,0.09333899015374497,0.0,0.5043074586880152,0.0022626682413425503,D5,Warm-humid climate domain,0.3465912579278512,0.0,0.0,0.0,0.6454866002363641,0.007922141835784704,D5,Warm-humid climate domain,0.11201757903353474,0.0,0.0971091883305066,0.0,0.7513314456586702,0.03954178697728854,-0.3892608845032214,0.0,0.020613297737235164,0.0,0.3336629557456418,0.0349846310203444,3,4430.89260786849,11806.07905808001,1684.5818439521,736.2475077056612,2454.02282393754,6810.809363138929,1226.51940402154,831.1362354488471,44.61561041719619,42.31099648212459,27.191462473317785,-12.888156054868539,2
SLV,El Salvador,D1,Low-SDI household-energy domain,0.5350842370551588,0.18757544440024035,0.0,0.27734031854460095,0.0,0.0,D1,Low-SDI household-energy domain,0.49894160565504103,0.13338251923790773,0.0,0.3571618101164596,0.0,0.010514064990591605,D1,Low-SDI household-energy domain,0.5452514036496507,0.0,0.0,0.357799151771192,0.0969494445791572,0.0,D4,Hot-dry PM2.5 domain,0.26215609550643865,0.14138373790907957,0.0,0.29953140212440515,0.29532799368677054,0.0016007707733059736,-0.2729281415487202,-0.04619170649116078,0.0,0.022191083579804205,0.29532799368677054,0.0016007707733059736,0,9343.82462503702,20132.02653748187,3045.84047504373,2513.0801271714586,3146.32744162048,15619.58807909998,2224.47789549571,2213.506794294848,66.3271993227504,22.414228642012855,26.96669724753813,11.920564316179947,1
GTM,Guatemala,D1,Low-SDI household-energy domain,0.5506865941059008,0.13722760491870437,0.1591002077432775,0.10176440366029361,0.05122118957182377,0.0,D1,Low-SDI household-energy domain,0.4586978292557594,0.13404242706090347,0.18765362853425527,0.1153429197710773,0.1042631953780045,0.0,D1,Low-SDI household-energy domain,0.5204386352574119,0.0,0.14556281566136892,0.17713363866909781,0.15686491041212142,0.0,D1,Low-SDI household-energy domain,0.43239912849209344,0.0,0.06387790741872097,0.3100158782678002,0.1426546697008984,0.05105241612048698,-0.11828746561380737,-0.13722760491870437,-0.09522230032455652,0.2082514746075066,0.09143348012907464,0.05105241612048698,0,12848.25977311654,31168.75031843322,4920.50591479033,1917.2146003682783,4471.20898496616,14663.419061365148,2013.50248139494,1118.7170741052616,65.19988649107458,52.954741811726755,59.07936061325234,41.648833996446356,1
HND,Honduras,D1,Low-SDI household-energy domain,0.6444792591470359,0.12714360706327352,0.03591943209101816,0.19245770169867257,0.0,0.0,D1,Low-SDI household-energy domain,0.5909453696980688,0.1054530699799606,0.07704771965990877,0.22655384066206175,0.0,0.0,D1,Low-SDI household-energy domain,0.6740209170618888,0.0,0.0,0.2808444940607655,0.022535601979250874,0.022598986898094735,D1,Low-SDI household-energy domain,0.5797608236084357,0.0,0.0,0.3639148593712356,0.0402030869416512,0.01612123007867754,-0.06471843553860013,-0.12714360706327352,-0.03591943209101816,0.171457157672563,0.0402030869416512,0.01612123007867754,0,10061.748091959473,14203.42448805224,3130.0627737554896,707.0690302330332,2888.62258023463,9118.85604890828,1321.25413627488,614.5962419553381,71.29104650768407,35.79818686276005,57.788254364955684,13.078325357740288,1
MEX,Mexico,D5,Warm-humid climate domain,0.0,0.3615884790327365,0.023481068477642385,0.04360429533713401,0.3673162959066901,0.20400986124579695,D5,Warm-humid climate domain,0.0,0.2962860071709066,0.0,0.16730370594338123,0.2986496951967165,0.23776059168899558,D5,Warm-humid climate domain,0.0,0.23362766619907277,0.0,0.14922216844635044,0.35299689242126,0.2641532729333168,D5,Warm-humid climate domain,0.0,0.1391546909213374,0.0,0.288683245042877,0.3180667709054562,0.25409529313032947,0.0,-0.2224337881113991,-0.023481068477642385,0.245078949705743,-0.04924952500123392,0.050085431884532516,2,5903.02279874413,14012.93012131107,1953.45602273915,798.9444002872095,1513.33403445923,5527.48338157524,927.60366469726,567.7766623895293,74.36340522382547,60.554407010358524,52.51474034226952,28.934145832247975,3
NIC,Nicaragua,D1,Low-SDI household-energy domain,0.4847912510958646,0.2795843713910042,0.0,0.06773201347132024,0.14738989757767298,0.020502466464137854,D1,Low-SDI household-energy domain,0.510535926004933,0.1923990687475307,0.0,0.20854272262349532,0.04037527987707945,0.048147002746961445,D1,Low-SDI household-energy domain,0.656467822676733,0.0,0.0,0.22098236270281557,0.11063682453793096,0.011912990082520466,D1,Low-SDI household-energy domain,0.4820013716968021,0.07421150546127724,0.0,0.20904475667208874,0.20607933813785256,0.028663028031979364,-0.0027898793990625004,-0.20537286592972698,0.0,0.1413127432007685,0.05868944056017958,0.00816056156784151,0,10511.66363764319,15064.357817098258,3072.3666146424403,1101.2143484799187,3139.91097077426,9901.49816853137,1392.78376781548,939.47446196502,70.12926707880983,34.27201949960966,54.66739674953892,14.68741183205243,1
PAN,Panama,D1,Low-SDI household-energy domain,0.4816755651773868,0.0,0.07191980575472678,0.0,0.44450370252201804,0.001900926545868489,D5,Warm-humid climate domain,0.3897405375807605,0.0,0.08609089767853097,0.0,0.5241685647407084,0.0,D5,Warm-humid climate domain,0.3046998926163925,0.0,0.0,0.0,0.6719243553253176,0.02337575205828981,D5,Warm-humid climate domain,0.0,0.051074021607340994,0.0,0.0,0.8891395884414489,0.05978638995121003,-0.4816755651773868,0.051074021607340994,-0.07191980575472678,0.0,0.4446358859194309,0.05788546340534154,3,4688.51452044138,11308.80573001487,1722.4004670447102,750.9488264001752,3042.82832068322,8230.78232978621,1422.87907075984,677.0620636434929,35.100375451183076,27.217935065054945,17.389765157158145,9.839120877367023,2
VEN,Venezuela (Bolivarian Republic of),D5,Warm-humid climate domain,0.22405158788167917,0.16141368235799014,0.089755769659765,0.001625733928766915,0.5231532261717986,0.0,D5,Warm-humid climate domain,0.273813311603633,0.09575161073873875,0.0162934353801368,0.175813302920098,0.37941412458186075,0.05891421477553262,D5,Warm-humid climate domain,0.13558219851761286,0.12586009043544363,0.033947078017652954,0.07443549466174519,0.6301751383675454,0.0,D1,Low-SDI household-energy domain,0.5374353322327162,0.0,0.0,0.29989468900908034,0.10974657216693641,0.05292340659126707,0.31338374435103705,-0.16141368235799014,-0.089755769659765,0.2982689550803134,-0.4134066540048622,0.05292340659126707,0,5699.36005426626,12634.42297100403,1921.09437528908,803.9749585747654,3163.99782903712,8339.684487681221,1552.70436978046,808.8461931842104,44.48503342636324,33.99235954961476,19.17604935224413,-0.6058938226235773,1
BRA,Brazil,D1,Low-SDI household-energy domain,0.30124124880350767,0.1616866723446351,0.026971909342465607,0.18482744245291705,0.24802702002295676,0.07724570703351785,D5,Warm-humid climate domain,0.2650285446021997,0.10203582983073722,0.05279561219361554,0.19795453136312358,0.3124531322655324,0.06973234974479156,D5,Warm-humid climate domain,0.0,0.2693283603613398,0.0,0.01108428599899737,0.5515843935159178,0.16800296012374505,D5,Warm-humid climate domain,0.0,0.19156895249183545,0.0,0.07320220399763055,0.5501384616151198,0.18509038189541416,-0.30124124880350767,0.029882280147200346,-0.026971909342465607,-0.11162523845528649,0.3021114415921631,0.1078446748618963,3,43407.00265251697,99005.36791831984,18617.93667263912,11259.835202419505,6194.3408642165405,27844.8181522314,5065.76659108499,3067.58218327804,85.72962774277768,71.8754460109642,72.7909344619824,72.75642024832761,2
PRY,Paraguay,D1,Low-SDI household-energy domain,0.4975671879151384,0.06909821994593604,0.009857589933939606,0.24540059000658804,0.10996658856080799,0.0681098236375899,D1,Low-SDI household-energy domain,0.365000821600663,0.12042309223593296,0.0,0.26212346212989895,0.14432087840283875,0.10813174563066644,D5,Warm-humid climate domain,0.2082644031197102,0.1819586790934341,0.0,0.14400503256417674,0.2937828358247401,0.17198904939793888,D5,Warm-humid climate domain,0.005109408162514962,0.23711423430333364,0.0,0.08795680924639747,0.4969716483226981,0.17284789996505587,-0.4924577797526234,0.1680160143573976,-0.009857589933939606,-0.15744378076019055,0.3870050597618901,0.10473807632746597,3,12587.98069415262,20111.80437279717,4438.95072483017,1262.264154866695,4266.81004567222,16695.09528388382,2931.68230239861,1368.0659259165525,66.10409445850006,16.98857559262422,33.955511468067186,-8.381904107942525,2
DZA,Algeria,D2,Low-SDI high-PM dry domain,0.0,0.45498223546227684,0.0,0.0,0.2222088685950357,0.32280889594268736,D2,Low-SDI high-PM dry domain,0.0,0.4291939680947614,0.0,0.10411676856652456,0.13530308273982983,0.3313861805988841,D2,Low-SDI high-PM dry domain,0.0,0.29560723956639595,0.0,0.19539497430998495,0.21473476539962738,0.2942630207239917,D4,Hot-dry PM2.5 domain,0.0,0.2297502882539051,0.0,0.3156318072592037,0.1429287125090094,0.3116891919778819,0.0,-0.22523194720837175,0.0,0.3156318072592037,-0.07928015608602629,-0.011119703964805439,2,18472.00799056916,16348.26445165119,4808.79002243761,1561.3793273528229,5984.66604270513,16191.170279441189,2771.11456977638,1598.3286409663126,67.60143214662648,0.960922626830488,42.37397439176015,-2.366453363778931,3
BHR,Bahrain,D4,Hot-dry PM2.5 domain,0.0,0.19368916200979763,0.0,0.5775929721521437,0.18897499158674366,0.039742874251314994,D4,Hot-dry PM2.5 domain,0.0,0.13864521749450728,0.0,0.6167444897098655,0.20393362942251675,0.04067666337311057,D4,Hot-dry PM2.5 domain,0.0,0.16948413109507027,0.0,0.626248496989452,0.14606328214132133,0.05820408977415649,D4,Hot-dry PM2.5 domain,0.0,0.08896066118723699,0.0,0.706077497642706,0.1427694246576197,0.06219241651243739,0.0,-0.10472850082256065,0.0,0.12848452549056233,-0.046205566929123976,0.022449542261122397,1,13640.71998040571,18782.651799237097,3311.95677150867,696.0480858655707,5578.38369139448,12957.94336266884,1960.23924888838,647.8136390064574,59.10491748670466,31.0111080098117,40.8132598302167,6.9297578484295865,5
